Gene stable ID	Gene stable ID version	Gene name	Human gene stable ID	Human gene name
ENSMUSG00000119764	ENSMUSG00000119764.1	AC221015.36	ENSG00000207442	SNORD116-6
ENSMUSG00000119764	ENSMUSG00000119764.1	AC221015.36	ENSG00000275529	SNORD116-4
ENSMUSG00000119764	ENSMUSG00000119764.1	AC221015.36	ENSG00000206727	SNORD116-9
ENSMUSG00000119764	ENSMUSG00000119764.1	AC221015.36	ENSG00000207093	SNORD116-8
ENSMUSG00000119764	ENSMUSG00000119764.1	AC221015.36	ENSG00000207001	SNORD116-2
ENSMUSG00000119764	ENSMUSG00000119764.1	AC221015.36	ENSG00000207063	SNORD116-1
ENSMUSG00000119764	ENSMUSG00000119764.1	AC221015.36	ENSG00000207191	SNORD116-5
ENSMUSG00000119764	ENSMUSG00000119764.1	AC221015.36	ENSG00000207133	SNORD116-7
ENSMUSG00000110206	ENSMUSG00000110206.2	Flt3l	ENSG00000090554	FLT3LG
ENSMUSG00000087642	ENSMUSG00000087642.4	Ighe	ENSG00000211891	IGHE
ENSMUSG00000044581	ENSMUSG00000044581.9	4932415D10Rik	ENSG00000221843	C2orf16
ENSMUSG00000035378	ENSMUSG00000035378.18	Shq1	ENSG00000144736	SHQ1
ENSMUSG00000040022	ENSMUSG00000040022.15	Rab11fip2	ENSG00000107560	RAB11FIP2
ENSMUSG00000005220	ENSMUSG00000005220.11	Corin	ENSG00000145244	CORIN
ENSMUSG00000033629	ENSMUSG00000033629.7	Hacd3	ENSG00000074696	HACD3
ENSMUSG00000023930	ENSMUSG00000023930.15	Crisp2	ENSG00000124490	CRISP2
ENSMUSG00000070738	ENSMUSG00000070738.11	Dgkd	ENSG00000077044	DGKD
ENSMUSG00000032393	ENSMUSG00000032393.16	Dpp8	ENSG00000074603	DPP8
ENSMUSG00000000157	ENSMUSG00000000157.17	Itgb2l	ENSG00000160255	ITGB2
ENSMUSG00000034674	ENSMUSG00000034674.19	Tdg	ENSG00000139372	TDG
ENSMUSG00000044795	ENSMUSG00000044795.13	Cyb5d1	ENSG00000182224	CYB5D1
ENSMUSG00000005687	ENSMUSG00000005687.15	Bcas2	ENSG00000116752	BCAS2
ENSMUSG00000030074	ENSMUSG00000030074.10	Gxylt2	ENSG00000172986	GXYLT2
ENSMUSG00000059278	ENSMUSG00000059278.10	Naa38	ENSG00000183011	NAA38
ENSMUSG00000034210	ENSMUSG00000034210.15	Efcab14	ENSG00000159658	EFCAB14
ENSMUSG00000108981	ENSMUSG00000108981.2	Gm15262	ENSG00000149948	HMGA2
ENSMUSG00000108981	ENSMUSG00000108981.2	Gm15262	ENSG00000177324	BEND2
ENSMUSG00000057858	ENSMUSG00000057858.9	Fam204a	ENSG00000165669	FAM204A
ENSMUSG00000119047	ENSMUSG00000119047.1	AC221015.14	ENSG00000207014	SNORD116-3
ENSMUSG00000119047	ENSMUSG00000119047.1	AC221015.14	ENSG00000207442	SNORD116-6
ENSMUSG00000119047	ENSMUSG00000119047.1	AC221015.14	ENSG00000275529	SNORD116-4
ENSMUSG00000119047	ENSMUSG00000119047.1	AC221015.14	ENSG00000206727	SNORD116-9
ENSMUSG00000119047	ENSMUSG00000119047.1	AC221015.14	ENSG00000207093	SNORD116-8
ENSMUSG00000119047	ENSMUSG00000119047.1	AC221015.14	ENSG00000207001	SNORD116-2
ENSMUSG00000119047	ENSMUSG00000119047.1	AC221015.14	ENSG00000207063	SNORD116-1
ENSMUSG00000119047	ENSMUSG00000119047.1	AC221015.14	ENSG00000207191	SNORD116-5
ENSMUSG00000119047	ENSMUSG00000119047.1	AC221015.14	ENSG00000207133	SNORD116-7
ENSMUSG00000058997	ENSMUSG00000058997.9	Vwa8	ENSG00000102763	VWA8
ENSMUSG00000043518	ENSMUSG00000043518.8	Rai2	ENSG00000131831	RAI2
ENSMUSG00000045377	ENSMUSG00000045377.6	Tmem88	ENSG00000167874	TMEM88
ENSMUSG00000023926	ENSMUSG00000023926.9	Rhag	ENSG00000112077	RHAG
ENSMUSG00000007833	ENSMUSG00000007833.16	Aldh16a1	ENSG00000161618	ALDH16A1
ENSMUSG00000018476	ENSMUSG00000018476.8	Kdm6b	ENSG00000132510	KDM6B
ENSMUSG00000059493	ENSMUSG00000059493.14	Nhs	ENSG00000188158	NHS
ENSMUSG00000033014	ENSMUSG00000033014.13	Trim33	ENSG00000197323	TRIM33
ENSMUSG00000040855	ENSMUSG00000040855.16	Reps2	ENSG00000169891	REPS2
ENSMUSG00000076617	ENSMUSG00000076617.10	Ighm	ENSG00000211899	IGHM
ENSMUSG00000045052	ENSMUSG00000045052.4	Prlhr	ENSG00000119973	PRLHR
ENSMUSG00000033417	ENSMUSG00000033417.17	Cacul1	ENSG00000151893	CACUL1
ENSMUSG00000077797	ENSMUSG00000077797.3	Snord19	ENSG00000212493	SNORD19
ENSMUSG00000054951	ENSMUSG00000054951.4	9130008F23Rik	ENSG00000197261	C6orf141
ENSMUSG00000072889	ENSMUSG00000072889.10	Nfxl1	ENSG00000170448	NFXL1
ENSMUSG00000064780	ENSMUSG00000064780.3	Snord95	ENSG00000264549	SNORD95
ENSMUSG00000064780	ENSMUSG00000064780.3	Snord95	ENSG00000200969	AL158154.1
ENSMUSG00000077349	ENSMUSG00000077349.3	Gm24867	ENSG00000252994	RNU6-1231P
ENSMUSG00000077349	ENSMUSG00000077349.3	Gm24867	ENSG00000222870	RNU6-1328P
ENSMUSG00000077349	ENSMUSG00000077349.3	Gm24867	ENSG00000200152	RNU6-216P
ENSMUSG00000077349	ENSMUSG00000077349.3	Gm24867	ENSG00000222940	RNU6-370P
ENSMUSG00000077349	ENSMUSG00000077349.3	Gm24867	ENSG00000252039	RNU6-287P
ENSMUSG00000091043	ENSMUSG00000091043.3	Glyatl3	ENSG00000203972	GLYATL3
ENSMUSG00000005501	ENSMUSG00000005501.15	Usp40	ENSG00000085982	USP40
ENSMUSG00000088708	ENSMUSG00000088708.3	Gm25558	ENSG00000201135	RNU6-777P
ENSMUSG00000088708	ENSMUSG00000088708.3	Gm25558	ENSG00000252768	RNU6-856P
ENSMUSG00000023919	ENSMUSG00000023919.9	Cenpq	ENSG00000031691	CENPQ
ENSMUSG00000023017	ENSMUSG00000023017.11	Asic1	ENSG00000110881	ASIC1
ENSMUSG00000020251	ENSMUSG00000020251.14	Glt8d2	ENSG00000120820	GLT8D2
ENSMUSG00000035357	ENSMUSG00000035357.18	Pdzrn3	ENSG00000121440	PDZRN3
ENSMUSG00000026765	ENSMUSG00000026765.13	Lypd6b	ENSG00000150556	LYPD6B
ENSMUSG00000032816	ENSMUSG00000032816.16	Igdcc4	ENSG00000103742	IGDCC4
ENSMUSG00000050272	ENSMUSG00000050272.11	Dscam	ENSG00000171587	DSCAM
ENSMUSG00000023921	ENSMUSG00000023921.10	Mmut	ENSG00000146085	MMUT
ENSMUSG00000050447	ENSMUSG00000050447.16	Lypd6	ENSG00000187123	LYPD6
ENSMUSG00000005237	ENSMUSG00000005237.15	Dnah2	ENSG00000183914	DNAH2
ENSMUSG00000044556	ENSMUSG00000044556.4	Tex38	ENSG00000186118	TEX38
ENSMUSG00000020246	ENSMUSG00000020246.14	Hcfc2	ENSG00000111727	HCFC2
ENSMUSG00000028710	ENSMUSG00000028710.19	Atpaf1	ENSG00000123472	ATPAF1
ENSMUSG00000031353	ENSMUSG00000031353.14	Rbbp7	ENSG00000102054	RBBP7
ENSMUSG00000023018	ENSMUSG00000023018.6	Smarcd1	ENSG00000066117	SMARCD1
ENSMUSG00000072437	ENSMUSG00000072437.5	Nanos1	ENSG00000188613	NANOS1
ENSMUSG00000024991	ENSMUSG00000024991.9	Eif3a	ENSG00000107581	EIF3A
ENSMUSG00000026766	ENSMUSG00000026766.17	Mmadhc	ENSG00000168288	MMADHC
ENSMUSG00000063935	ENSMUSG00000063935.4	Zar1	ENSG00000182223	ZAR1
ENSMUSG00000020248	ENSMUSG00000020248.19	Nfyb	ENSG00000120837	NFYB
ENSMUSG00000119933	ENSMUSG00000119933.1	AC153532.1	ENSG00000223198	RNU2-22P
ENSMUSG00000119337	ENSMUSG00000119337.1	AC115028.1	ENSG00000212181	AC019070.1
ENSMUSG00000119337	ENSMUSG00000119337.1	AC115028.1	ENSG00000212214	SNORA48B
ENSMUSG00000119337	ENSMUSG00000119337.1	AC115028.1	ENSG00000209582	SNORA48
ENSMUSG00000119337	ENSMUSG00000119337.1	AC115028.1	ENSG00000212458	AC092535.1
ENSMUSG00000119337	ENSMUSG00000119337.1	AC115028.1	ENSG00000212228	AC009121.1
ENSMUSG00000119337	ENSMUSG00000119337.1	AC115028.1	ENSG00000212626	AP005270.1
ENSMUSG00000030075	ENSMUSG00000030075.11	Cntn3	ENSG00000113805	CNTN3
ENSMUSG00000027849	ENSMUSG00000027849.20	Syt6	ENSG00000134207	SYT6
ENSMUSG00000060204	ENSMUSG00000060204.7	Slc10a4-ps	ENSG00000145248	SLC10A4
ENSMUSG00000042256	ENSMUSG00000042256.6	Ptchd4	ENSG00000244694	PTCHD4
ENSMUSG00000003423	ENSMUSG00000003423.16	Pih1d1	ENSG00000104872	PIH1D1
ENSMUSG00000028709	ENSMUSG00000028709.4	Mob3c	ENSG00000142961	MOB3C
ENSMUSG00000067220	ENSMUSG00000067220.13	Cnga1	ENSG00000198515	CNGA1
ENSMUSG00000043972	ENSMUSG00000043972.9	Opn5	ENSG00000124818	OPN5
ENSMUSG00000028708	ENSMUSG00000028708.17	Mknk1	ENSG00000079277	MKNK1
ENSMUSG00000071262	ENSMUSG00000071262.11	Zfp957	ENSG00000100207	TCF20
ENSMUSG00000023918	ENSMUSG00000023918.13	Adgrf4	ENSG00000153294	ADGRF4
ENSMUSG00000017144	ENSMUSG00000017144.9	Rnd3	ENSG00000115963	RND3
ENSMUSG00000067219	ENSMUSG00000067219.10	Nipal1	ENSG00000163293	NIPAL1
ENSMUSG00000022018	ENSMUSG00000022018.8	Rgcc	ENSG00000102760	RGCC
ENSMUSG00000020250	ENSMUSG00000020250.12	Txnrd1	ENSG00000198431	TXNRD1
ENSMUSG00000038344	ENSMUSG00000038344.15	Txlng	ENSG00000086712	TXLNG
ENSMUSG00000088658	ENSMUSG00000088658.3	Gm24846	ENSG00000207332	RNU6-146P
ENSMUSG00000088658	ENSMUSG00000088658.3	Gm24846	ENSG00000251819	RNU6-322P
ENSMUSG00000088658	ENSMUSG00000088658.3	Gm24846	ENSG00000252155	RNU6-941P
ENSMUSG00000040605	ENSMUSG00000040605.8	Bace2	ENSG00000182240	BACE2
ENSMUSG00000030077	ENSMUSG00000030077.12	Chl1	ENSG00000134121	CHL1
ENSMUSG00000022020	ENSMUSG00000022020.16	Naa16	ENSG00000172766	NAA16
ENSMUSG00000023019	ENSMUSG00000023019.13	Gpd1	ENSG00000167588	GPD1
ENSMUSG00000024993	ENSMUSG00000024993.16	Dennd10	ENSG00000119979	DENND10
ENSMUSG00000054892	ENSMUSG00000054892.15	Txk	ENSG00000074966	TXK
ENSMUSG00000064768	ENSMUSG00000064768.3	Snord60	ENSG00000199321	AL512272.1
ENSMUSG00000064768	ENSMUSG00000064768.3	Snord60	ENSG00000252692	AC244035.3
ENSMUSG00000064768	ENSMUSG00000064768.3	Snord60	ENSG00000206630	SNORD60
ENSMUSG00000032394	ENSMUSG00000032394.7	Igdcc3	ENSG00000174498	IGDCC3
ENSMUSG00000087119	ENSMUSG00000087119.5	Atg4a-ps	ENSG00000101844	ATG4A
ENSMUSG00000057899	ENSMUSG00000057899.8	Adgrf2	ENSG00000164393	ADGRF2
ENSMUSG00000027848	ENSMUSG00000027848.13	Olfml3	ENSG00000116774	OLFML3
ENSMUSG00000061104	ENSMUSG00000061104.6	Sap18b	ENSG00000150459	SAP18
ENSMUSG00000070570	ENSMUSG00000070570.6	Slc17a7	ENSG00000104888	SLC17A7
ENSMUSG00000036249	ENSMUSG00000036249.17	Rbm43	ENSG00000184898	RBM43
ENSMUSG00000023020	ENSMUSG00000023020.4	Cox14	ENSG00000178449	COX14
ENSMUSG00000036534	ENSMUSG00000036534.7	Slc38a7	ENSG00000103042	SLC38A7
ENSMUSG00000061665	ENSMUSG00000061665.8	Cd2ap	ENSG00000198087	CD2AP
ENSMUSG00000008730	ENSMUSG00000008730.18	Hipk1	ENSG00000163349	HIPK1
ENSMUSG00000070170	ENSMUSG00000070170.3	Gm24163	ENSG00000199266	SNORA60
ENSMUSG00000023021	ENSMUSG00000023021.16	Cers5	ENSG00000139624	CERS5
ENSMUSG00000003934	ENSMUSG00000003934.6	Efnb3	ENSG00000108947	EFNB3
ENSMUSG00000000386	ENSMUSG00000000386.17	Mx1	ENSG00000157601	MX1
ENSMUSG00000041346	ENSMUSG00000041346.12	Wrap53	ENSG00000141499	WRAP53
ENSMUSG00000073774	ENSMUSG00000073774.3	Kncn	ENSG00000162456	KNCN
ENSMUSG00000022022	ENSMUSG00000022022.4	Mtrf1	ENSG00000120662	MTRF1
ENSMUSG00000026946	ENSMUSG00000026946.10	Nmi	ENSG00000123609	NMI
ENSMUSG00000063698	ENSMUSG00000063698.10	Sfxn4	ENSG00000183605	SFXN4
ENSMUSG00000090165	ENSMUSG00000090165.9	Ugt1a10	ENSG00000242515	UGT1A10
ENSMUSG00000090165	ENSMUSG00000090165.9	Ugt1a10	ENSG00000242366	UGT1A8
ENSMUSG00000090165	ENSMUSG00000090165.9	Ugt1a10	ENSG00000241119	UGT1A9
ENSMUSG00000090165	ENSMUSG00000090165.9	Ugt1a10	ENSG00000244122	UGT1A7
ENSMUSG00000034185	ENSMUSG00000034185.10	6430628N08Rik	ENSG00000282881	TMEM275
ENSMUSG00000095276	ENSMUSG00000095276.3	Gfy	ENSG00000261949	GFY
ENSMUSG00000028707	ENSMUSG00000028707.16	Dmbx1	ENSG00000197587	DMBX1
ENSMUSG00000031672	ENSMUSG00000031672.9	Got2	ENSG00000125166	GOT2
ENSMUSG00000038300	ENSMUSG00000038300.7	Pth2	ENSG00000142538	PTH2
ENSMUSG00000038292	ENSMUSG00000038292.15	Kash5	ENSG00000161609	KASH5
ENSMUSG00000043881	ENSMUSG00000043881.10	Kbtbd7	ENSG00000165572	KBTBD6
ENSMUSG00000043881	ENSMUSG00000043881.10	Kbtbd7	ENSG00000120696	KBTBD7
ENSMUSG00000059552	ENSMUSG00000059552.14	Trp53	ENSG00000141510	TP53
ENSMUSG00000075502	ENSMUSG00000075502.3	Kbtbd6	ENSG00000165572	KBTBD6
ENSMUSG00000075502	ENSMUSG00000075502.3	Kbtbd6	ENSG00000120696	KBTBD7
ENSMUSG00000032392	ENSMUSG00000032392.12	Parp16	ENSG00000138617	PARP16
ENSMUSG00000022023	ENSMUSG00000022023.7	Wbp4	ENSG00000120688	WBP4
ENSMUSG00000031357	ENSMUSG00000031357.4	Syap1	ENSG00000169895	SYAP1
ENSMUSG00000034171	ENSMUSG00000034171.14	Faah	ENSG00000117480	FAAH
ENSMUSG00000023915	ENSMUSG00000023915.6	Tnfrsf21	ENSG00000146072	TNFRSF21
ENSMUSG00000024997	ENSMUSG00000024997.8	Prdx3	ENSG00000165672	PRDX3
ENSMUSG00000090175	ENSMUSG00000090175.2	Ugt1a9	ENSG00000242515	UGT1A10
ENSMUSG00000090175	ENSMUSG00000090175.2	Ugt1a9	ENSG00000242366	UGT1A8
ENSMUSG00000090175	ENSMUSG00000090175.2	Ugt1a9	ENSG00000241119	UGT1A9
ENSMUSG00000090175	ENSMUSG00000090175.2	Ugt1a9	ENSG00000244122	UGT1A7
ENSMUSG00000022938	ENSMUSG00000022938.9	Fam3b	ENSG00000183844	FAM3B
ENSMUSG00000036461	ENSMUSG00000036461.17	Elf1	ENSG00000120690	ELF1
ENSMUSG00000065273	ENSMUSG00000065273.3	Gm25128	ENSG00000201785	SNORD117
ENSMUSG00000042254	ENSMUSG00000042254.15	Cilp	ENSG00000138615	CILP
ENSMUSG00000109864	ENSMUSG00000109864.2	Eid3	ENSG00000255150	EID3
ENSMUSG00000003228	ENSMUSG00000003228.10	Grk5	ENSG00000198873	GRK5
ENSMUSG00000023022	ENSMUSG00000023022.15	Lima1	ENSG00000050405	LIMA1
ENSMUSG00000034612	ENSMUSG00000034612.8	Chst11	ENSG00000171310	CHST11
ENSMUSG00000030792	ENSMUSG00000030792.9	Dkkl1	ENSG00000104901	DKKL1
ENSMUSG00000053475	ENSMUSG00000053475.6	Tnfaip6	ENSG00000123610	TNFAIP6
ENSMUSG00000031360	ENSMUSG00000031360.15	Ctps2	ENSG00000047230	CTPS2
ENSMUSG00000029217	ENSMUSG00000029217.17	Tec	ENSG00000135605	TEC
ENSMUSG00000041293	ENSMUSG00000041293.6	Adgrf1	ENSG00000153292	ADGRF1
ENSMUSG00000034591	ENSMUSG00000034591.6	Slc41a2	ENSG00000136052	SLC41A2
ENSMUSG00000023341	ENSMUSG00000023341.16	Mx2	ENSG00000157601	MX1
ENSMUSG00000089675	ENSMUSG00000089675.2	Ugt1a8	ENSG00000242515	UGT1A10
ENSMUSG00000089675	ENSMUSG00000089675.2	Ugt1a8	ENSG00000242366	UGT1A8
ENSMUSG00000089675	ENSMUSG00000089675.2	Ugt1a8	ENSG00000241119	UGT1A9
ENSMUSG00000089675	ENSMUSG00000089675.2	Ugt1a8	ENSG00000244122	UGT1A7
ENSMUSG00000022024	ENSMUSG00000022024.11	Sugt1	ENSG00000165416	SUGT1
ENSMUSG00000030796	ENSMUSG00000030796.18	Tead2	ENSG00000074219	TEAD2
ENSMUSG00000090124	ENSMUSG00000090124.8	Ugt1a7c	ENSG00000167165	UGT1A6
ENSMUSG00000036510	ENSMUSG00000036510.18	Cdh8	ENSG00000150394	CDH8
ENSMUSG00000036202	ENSMUSG00000036202.17	Rif1	ENSG00000080345	RIF1
ENSMUSG00000015357	ENSMUSG00000015357.11	Clpx	ENSG00000166855	CLPX
ENSMUSG00000027845	ENSMUSG00000027845.16	Dclre1b	ENSG00000118655	DCLRE1B
ENSMUSG00000020255	ENSMUSG00000020255.9	D10Wsu102e	ENSG00000151131	C12orf45
ENSMUSG00000022025	ENSMUSG00000022025.14	Cnmd	ENSG00000136110	CNMD
ENSMUSG00000088656	ENSMUSG00000088656.3	Gm24848	ENSG00000251971	RNU6-1333P
ENSMUSG00000088656	ENSMUSG00000088656.3	Gm24848	ENSG00000252113	RNU6-523P
ENSMUSG00000088656	ENSMUSG00000088656.3	Gm24848	ENSG00000252717	RNU6-352P
ENSMUSG00000088656	ENSMUSG00000088656.3	Gm24848	ENSG00000252335	RNU6-62P
ENSMUSG00000088656	ENSMUSG00000088656.3	Gm24848	ENSG00000252141	RNU6-65P
ENSMUSG00000088656	ENSMUSG00000088656.3	Gm24848	ENSG00000212398	RNU6-1248P
ENSMUSG00000088656	ENSMUSG00000088656.3	Gm24848	ENSG00000222486	RNU6-77P
ENSMUSG00000119241	ENSMUSG00000119241.1	BX293555.1	ENSG00000206613	RNU6-1336P
ENSMUSG00000119241	ENSMUSG00000119241.1	BX293555.1	ENSG00000200817	RNU6-899P
ENSMUSG00000056492	ENSMUSG00000056492.7	Adgrf5	ENSG00000069122	ADGRF5
ENSMUSG00000119703	ENSMUSG00000119703.1	AL929455.2	ENSG00000212181	AC019070.1
ENSMUSG00000119703	ENSMUSG00000119703.1	AL929455.2	ENSG00000212214	SNORA48B
ENSMUSG00000119703	ENSMUSG00000119703.1	AL929455.2	ENSG00000209582	SNORA48
ENSMUSG00000119703	ENSMUSG00000119703.1	AL929455.2	ENSG00000212458	AC092535.1
ENSMUSG00000119703	ENSMUSG00000119703.1	AL929455.2	ENSG00000212228	AC009121.1
ENSMUSG00000119703	ENSMUSG00000119703.1	AL929455.2	ENSG00000212626	AP005270.1
ENSMUSG00000094649	ENSMUSG00000094649.2	Gm7102	ENSG00000168303	MPLKIP
ENSMUSG00000059326	ENSMUSG00000059326.8	Csf2ra	ENSG00000198223	CSF2RA
ENSMUSG00000020256	ENSMUSG00000020256.15	Aldh1l2	ENSG00000136010	ALDH1L2
ENSMUSG00000030092	ENSMUSG00000030092.15	Cntn6	ENSG00000134115	CNTN6
ENSMUSG00000000385	ENSMUSG00000000385.9	Tmprss2	ENSG00000184012	TMPRSS2
ENSMUSG00000028706	ENSMUSG00000028706.15	Nsun4	ENSG00000117481	NSUN4
ENSMUSG00000036422	ENSMUSG00000036422.11	Pcdh8	ENSG00000136099	PCDH8
ENSMUSG00000090145	ENSMUSG00000090145.8	Ugt1a6b	ENSG00000167165	UGT1A6
ENSMUSG00000041837	ENSMUSG00000041837.5	Pdcd7	ENSG00000090470	PDCD7
ENSMUSG00000077564	ENSMUSG00000077564.3	Gm23202	ENSG00000207051	SNORA27
ENSMUSG00000032952	ENSMUSG00000032952.12	Ap4b1	ENSG00000134262	AP4B1
ENSMUSG00000077391	ENSMUSG00000077391.3	Gm24336	ENSG00000212464	SNORA12
ENSMUSG00000086228	ENSMUSG00000086228.4	Ubap1l	ENSG00000246922	UBAP1L
ENSMUSG00000045350	ENSMUSG00000045350.16	Fam186a	ENSG00000185958	FAM186A
ENSMUSG00000030798	ENSMUSG00000030798.16	Cd37	ENSG00000104894	CD37
ENSMUSG00000022026	ENSMUSG00000022026.8	Olfm4	ENSG00000102837	OLFM4
ENSMUSG00000041329	ENSMUSG00000041329.14	Atp1b2	ENSG00000129244	ATP1B2
ENSMUSG00000005251	ENSMUSG00000005251.16	Ripk4	ENSG00000183421	RIPK4
ENSMUSG00000063882	ENSMUSG00000063882.13	Uqcrh	ENSG00000233954	UQCRHL
ENSMUSG00000063882	ENSMUSG00000063882.13	Uqcrh	ENSG00000173660	UQCRH
ENSMUSG00000054978	ENSMUSG00000054978.4	Kbtbd13	ENSG00000234438	KBTBD13
ENSMUSG00000041696	ENSMUSG00000041696.15	Rasl12	ENSG00000103710	RASL12
ENSMUSG00000054545	ENSMUSG00000054545.18	Ugt1a6a	ENSG00000167165	UGT1A6
ENSMUSG00000093249	ENSMUSG00000093249.4	Gm24576	ENSG00000197334	Metazoa_SRP
ENSMUSG00000031673	ENSMUSG00000031673.7	Cdh11	ENSG00000140937	CDH11
ENSMUSG00000034560	ENSMUSG00000034560.7	Washc4	ENSG00000136051	WASHC4
ENSMUSG00000023025	ENSMUSG00000023025.17	Larp4	ENSG00000161813	LARP4
ENSMUSG00000089943	ENSMUSG00000089943.2	Ugt1a5	ENSG00000240224	UGT1A5
ENSMUSG00000089943	ENSMUSG00000089943.2	Ugt1a5	ENSG00000244474	UGT1A4
ENSMUSG00000089943	ENSMUSG00000089943.2	Ugt1a5	ENSG00000243135	UGT1A3
ENSMUSG00000014039	ENSMUSG00000014039.19	Prdm15	ENSG00000141956	PRDM15
ENSMUSG00000028703	ENSMUSG00000028703.15	Lrrc41	ENSG00000132128	LRRC41
ENSMUSG00000053862	ENSMUSG00000053862.7	Slc51b	ENSG00000186198	SLC51B
ENSMUSG00000005202	ENSMUSG00000005202.3	Shbg	ENSG00000129214	SHBG
ENSMUSG00000035566	ENSMUSG00000035566.8	Pcdh17	ENSG00000118946	PCDH17
ENSMUSG00000059183	ENSMUSG00000059183.13	Mtfmt	ENSG00000103707	MTFMT
ENSMUSG00000094152	ENSMUSG00000094152.6	Slc6a16	ENSG00000063127	SLC6A16
ENSMUSG00000096140	ENSMUSG00000096140.3	Ankrd66	ENSG00000230062	ANKRD66
ENSMUSG00000069835	ENSMUSG00000069835.11	Sat2	ENSG00000141504	SAT2
ENSMUSG00000023913	ENSMUSG00000023913.18	Pla2g7	ENSG00000146070	PLA2G7
ENSMUSG00000064293	ENSMUSG00000064293.15	Cntn4	ENSG00000144619	CNTN4
ENSMUSG00000031871	ENSMUSG00000031871.10	Cdh5	ENSG00000179776	CDH5
ENSMUSG00000026950	ENSMUSG00000026950.19	Neb	ENSG00000183091	NEB
ENSMUSG00000090171	ENSMUSG00000090171.2	Ugt1a2	ENSG00000240224	UGT1A5
ENSMUSG00000090171	ENSMUSG00000090171.2	Ugt1a2	ENSG00000244474	UGT1A4
ENSMUSG00000090171	ENSMUSG00000090171.2	Ugt1a2	ENSG00000243135	UGT1A3
ENSMUSG00000118795	ENSMUSG00000118795.1	AC132123.1	ENSG00000283432	U6
ENSMUSG00000118795	ENSMUSG00000118795.1	AC132123.1	ENSG00000252414	RNU6-100P
ENSMUSG00000118795	ENSMUSG00000118795.1	AC132123.1	ENSG00000212388	RNU6-796P
ENSMUSG00000118795	ENSMUSG00000118795.1	AC132123.1	ENSG00000212370	RNU6-482P
ENSMUSG00000032388	ENSMUSG00000032388.8	Spg21	ENSG00000090487	SPG21
ENSMUSG00000075770	ENSMUSG00000075770.3	Gm22589	ENSG00000265236	SNORD84
ENSMUSG00000018765	ENSMUSG00000018765.6	Fxr2	ENSG00000129245	FXR2
ENSMUSG00000105053	ENSMUSG00000105053.2	Gm43064	ENSG00000134262	AP4B1
ENSMUSG00000022021	ENSMUSG00000022021.15	Diaph3	ENSG00000139734	DIAPH3
ENSMUSG00000044165	ENSMUSG00000044165.13	Bcl2l15	ENSG00000188761	BCL2L15
ENSMUSG00000028702	ENSMUSG00000028702.16	Rad54l	ENSG00000085999	RAD54L
ENSMUSG00000038260	ENSMUSG00000038260.11	Trpm4	ENSG00000130529	TRPM4
ENSMUSG00000040808	ENSMUSG00000040808.5	S100g	ENSG00000169906	S100G
ENSMUSG00000031872	ENSMUSG00000031872.15	Bean1	ENSG00000166546	BEAN1
ENSMUSG00000027843	ENSMUSG00000027843.14	Ptpn22	ENSG00000134242	PTPN22
ENSMUSG00000089960	ENSMUSG00000089960.2	Ugt1a1	ENSG00000241635	UGT1A1
ENSMUSG00000040140	ENSMUSG00000040140.16	Tdrd6	ENSG00000180113	TDRD6
ENSMUSG00000023026	ENSMUSG00000023026.17	Dip2b	ENSG00000066084	DIP2B
ENSMUSG00000045975	ENSMUSG00000045975.9	C2cd2	ENSG00000157617	C2CD2
ENSMUSG00000031364	ENSMUSG00000031364.3	Grpr	ENSG00000126010	GRPR
ENSMUSG00000031367	ENSMUSG00000031367.16	Ap1s2	ENSG00000182287	AP1S2
ENSMUSG00000023912	ENSMUSG00000023912.11	Slc25a27	ENSG00000153291	SLC25A27
ENSMUSG00000079429	ENSMUSG00000079429.10	Mroh2a	ENSG00000185038	MROH2A
ENSMUSG00000066510	ENSMUSG00000066510.6	Ankdd1a	ENSG00000166839	ANKDD1A
ENSMUSG00000035824	ENSMUSG00000035824.8	Tk2	ENSG00000166548	TK2
ENSMUSG00000041287	ENSMUSG00000041287.6	Sox15	ENSG00000129194	SOX15
ENSMUSG00000036087	ENSMUSG00000036087.19	Slain2	ENSG00000109171	SLAIN2
ENSMUSG00000018761	ENSMUSG00000018761.15	Mpdu1	ENSG00000129255	MPDU1
ENSMUSG00000020263	ENSMUSG00000020263.15	Appl2	ENSG00000136044	APPL2
ENSMUSG00000050721	ENSMUSG00000050721.10	Plekho2	ENSG00000241839	PLEKHO2
ENSMUSG00000028700	ENSMUSG00000028700.15	Pomgnt1	ENSG00000085998	POMGNT1
ENSMUSG00000023963	ENSMUSG00000023963.11	Cyp39a1	ENSG00000146233	CYP39A1
ENSMUSG00000044783	ENSMUSG00000044783.17	Hjurp	ENSG00000123485	HJURP
ENSMUSG00000022019	ENSMUSG00000022019.17	Tdrd3	ENSG00000083544	TDRD3
ENSMUSG00000046962	ENSMUSG00000046962.17	Zbtb21	ENSG00000173276	ZBTB21
ENSMUSG00000044098	ENSMUSG00000044098.15	Rsbn1	ENSG00000081019	RSBN1
ENSMUSG00000041064	ENSMUSG00000041064.15	Pif1	ENSG00000140451	PIF1
ENSMUSG00000036251	ENSMUSG00000036251.17	Trpm8	ENSG00000144481	TRPM8
ENSMUSG00000118865	ENSMUSG00000118865.1	AL671885.1	ENSG00000206710	RNU6-147P
